number,score1,score2,diff,win,turn_score_1
468063,52,26,-26,,16
468161,52,27,-25,,16
468259,52,28,-24,,16
468357,52,29,-23,,16
468455,52,30,-22,,16
468553,52,31,-21,,16
468651,52,32,-20,,16
468749,52,33,-19,,16
468847,52,34,-18,,16
468945,52,35,-17,,16
469043,52,36,-16,,16
469142,52,37,-15,,17
469240,52,38,-14,,17
469338,52,39,-13,,17
469436,52,40,-12,,17
469535,52,41,-11,,18
469633,52,42,-10,,18
469731,52,43,-9,,18
469829,52,44,-8,,18
469927,52,45,-7,,18
470025,52,46,-6,,18
470123,52,47,-5,,18
470221,52,48,-4,,18
470319,52,49,-3,,18
470417,52,50,-2,,18
470515,52,51,-1,,18
470613,52,52,0,,18
470710,52,53,1,,17
470808,52,54,2,,17
470906,52,55,3,,17
471004,52,56,4,,17
471102,52,57,5,,17
471200,52,58,6,,17
471298,52,59,7,,17
471397,52,60,8,,18
471495,52,61,9,,18
471593,52,62,10,,18
471692,52,63,11,,19
471790,52,64,12,,19
471889,52,65,13,,20
471987,52,66,14,,20
472085,52,67,15,,20
472184,52,68,16,,21
472282,52,69,17,,21
472380,52,70,18,,21
472480,52,71,19,,23
472603,52,72,20,1,48
472701,52,73,21,1,48
472799,52,74,22,1,48
472897,52,75,23,1,48
472995,52,76,24,1,48
473093,52,77,25,1,48
473191,52,78,26,1,48
473289,52,79,27,1,48
473387,52,80,28,1,48
473485,52,81,29,1,48
473583,52,82,30,1,48
473681,52,83,31,1,48
473779,52,84,32,1,48
473877,52,85,33,1,48
473975,52,86,34,1,48
474073,52,87,35,1,48
474171,52,88,36,1,48
474269,52,89,37,1,48
474367,52,90,38,1,48
474465,52,91,39,1,48
474563,52,92,40,1,48
474661,52,93,41,1,48
474759,52,94,42,1,48
474857,52,95,43,1,48
474955,52,96,44,1,48
475053,52,97,45,1,48
475151,52,98,46,1,48
475249,52,99,47,1,48
475312,53,0,-53,,13
475410,53,4,-49,,13
475508,53,5,-48,,13
475606,53,6,-47,,13
475704,53,7,-46,,13
475802,53,8,-45,,13
475900,53,9,-44,,13
475998,53,10,-43,,13
476096,53,11,-42,,13
476194,53,12,-41,,13
476293,53,13,-40,,14
476391,53,14,-39,,14
476489,53,15,-38,,14
476587,53,16,-37,,14
476685,53,17,-36,,14
476784,53,18,-35,,15
476882,53,19,-34,,15
476980,53,20,-33,,15
477078,53,21,-32,,15
477176,53,22,-31,,15
477274,53,23,-30,,15
477372,53,24,-29,,15
477471,53,25,-28,,16
477569,53,26,-27,,16
477667,53,27,-26,,16
477765,53,28,-25,,16
477863,53,29,-24,,16
477961,53,30,-23,,16
478059,53,31,-22,,16
478157,53,32,-21,,16
478255,53,33,-20,,16
478353,53,34,-19,,16
478451,53,35,-18,,16
478549,53,36,-17,,16
478648,53,37,-16,,17
478746,53,38,-15,,17
478844,53,39,-14,,17
478942,53,40,-13,,17
479040,53,41,-12,,17
479138,53,42,-11,,17
479237,53,43,-10,,18
479335,53,44,-9,,18
479433,53,45,-8,,18
479531,53,46,-7,,18
479629,53,47,-6,,18
479727,53,48,-5,,18
479825,53,49,-4,,18
479923,53,50,-3,,18
480020,53,51,-2,,17
480118,53,52,-1,,17
480216,53,53,0,,17
480314,53,54,1,,17
480411,53,55,2,,16
480509,53,56,3,,16
480608,53,57,4,,17
480706,53,58,5,,17
480804,53,59,6,,17
480903,53,60,7,,18
481001,53,61,8,,18
481099,53,62,9,,18
481198,53,63,10,,19
481296,53,64,11,,19
481394,53,65,12,,19
481493,53,66,13,,20
481591,53,67,14,,20
481689,53,68,15,,20
481788,53,69,16,,21
481887,53,70,17,,22
482010,53,71,18,1,47
482108,53,72,19,1,47
482206,53,73,20,1,47
482304,53,74,21,1,47
482402,53,75,22,1,47
482500,53,76,23,1,47
482598,53,77,24,1,47
482696,53,78,25,1,47
482794,53,79,26,1,47
482892,53,80,27,1,47
482990,53,81,28,1,47
483088,53,82,29,1,47
483186,53,83,30,1,47
483284,53,84,31,1,47
483382,53,85,32,1,47
483480,53,86,33,1,47
483578,53,87,34,1,47
483676,53,88,35,1,47
483774,53,89,36,1,47
483872,53,90,37,1,47
483970,53,91,38,1,47
484068,53,92,39,1,47
484166,53,93,40,1,47
484264,53,94,41,1,47
484362,53,95,42,1,47
484460,53,96,43,1,47
484558,53,97,44,1,47
484656,53,98,45,1,47
484754,53,99,46,1,47
484818,54,0,-54,,13
484916,54,4,-50,,13
485014,54,5,-49,,13
485112,54,6,-48,,13
485210,54,7,-47,,13
485308,54,8,-46,,13
485406,54,9,-45,,13
485504,54,10,-44,,13
485602,54,11,-43,,13
485700,54,12,-42,,13
485799,54,13,-41,,14
485897,54,14,-40,,14
485995,54,15,-39,,14
486093,54,16,-38,,14
486191,54,17,-37,,14
486290,54,18,-36,,15
486388,54,19,-35,,15
486486,54,20,-34,,15
486584,54,21,-33,,15
486682,54,22,-32,,15
486780,54,23,-31,,15
486878,54,24,-30,,15
486976,54,25,-29,,15
487074,54,26,-28,,15
487172,54,27,-27,,15
487270,54,28,-26,,15
487369,54,29,-25,,16
487467,54,30,-24,,16
487565,54,31,-23,,16
487663,54,32,-22,,16
487761,54,33,-21,,16
487859,54,34,-20,,16
487957,54,35,-19,,16
488055,54,36,-18,,16
488154,54,37,-17,,17
488252,54,38,-16,,17
488350,54,39,-15,,17
488448,54,40,-14,,17
488546,54,41,-13,,17
488644,54,42,-12,,17
488742,54,43,-11,,17
488840,54,44,-10,,17
488938,54,45,-9,,17
489036,54,46,-8,,17
489134,54,47,-7,,17
489232,54,48,-6,,17
489330,54,49,-5,,17
489428,54,50,-4,,17
489526,54,51,-3,,17
489624,54,52,-2,,17
489721,54,53,-1,,16
489819,54,54,0,,16
489917,54,55,1,,16
490015,54,56,2,,16
490114,54,57,3,,17
490212,54,58,4,,17
490310,54,59,5,,17
490408,54,60,6,,17
490507,54,61,7,,18
490605,54,62,8,,18
490703,54,63,9,,18
490802,54,64,10,,19
490900,54,65,11,,19
490998,54,66,12,,19
491097,54,67,13,,20
491195,54,68,14,,20
491294,54,69,15,,21
491417,54,70,16,1,46
491515,54,71,17,1,46
491613,54,72,18,1,46
491711,54,73,19,1,46
491809,54,74,20,1,46
491907,54,75,21,1,46
492005,54,76,22,1,46
492103,54,77,23,1,46
492201,54,78,24,1,46
492299,54,79,25,1,46
492397,54,80,26,1,46
492495,54,81,27,1,46
492593,54,82,28,1,46
492691,54,83,29,1,46
492789,54,84,30,1,46
492887,54,85,31,1,46
492985,54,86,32,1,46
493083,54,87,33,1,46
493181,54,88,34,1,46
493279,54,89,35,1,46
493377,54,90,36,1,46
493475,54,91,37,1,46
493573,54,92,38,1,46
493671,54,93,39,1,46
493769,54,94,40,1,46
493867,54,95,41,1,46
493965,54,96,42,1,46
494063,54,97,43,1,46
494161,54,98,44,1,46
494259,54,99,45,1,46
494323,55,0,-55,,12
494422,55,4,-51,,13
494520,55,5,-50,,13
494618,55,6,-49,,13
494716,55,7,-48,,13
494814,55,8,-47,,13
494912,55,9,-46,,13
495010,55,10,-45,,13
495108,55,11,-44,,13
495206,55,12,-43,,13
495305,55,13,-42,,14
495403,55,14,-41,,14
495501,55,15,-40,,14
495599,55,16,-39,,14
495697,55,17,-38,,14
495796,55,18,-37,,15
495894,55,19,-36,,15
495992,55,20,-35,,15
496090,55,21,-34,,15
496188,55,22,-33,,15
496286,55,23,-32,,15
496384,55,24,-31,,15
496482,55,25,-30,,15
496580,55,26,-29,,15
496678,55,27,-28,,15
496776,55,28,-27,,15
496874,55,29,-26,,15
496972,55,30,-25,,15
497070,55,31,-24,,15
497169,55,32,-23,,16
497267,55,33,-22,,16
497365,55,34,-21,,16
497463,55,35,-20,,16
497561,55,36,-19,,16
497659,55,37,-18,,16
497758,55,38,-17,,17
497856,55,39,-16,,17
497954,55,40,-15,,17
498052,55,41,-14,,17
498150,55,42,-13,,17
498248,55,43,-12,,17
498346,55,44,-11,,17
498444,55,45,-10,,17
498542,55,46,-9,,17
498640,55,47,-8,,17
498738,55,48,-7,,17
498836,55,49,-6,,17
498933,55,50,-5,,16
499031,55,51,-4,,16
499129,55,52,-3,,16
499227,55,53,-2,,16
499325,55,54,-1,,16
499423,55,55,0,,16
499521,55,56,1,,16
499619,55,57,2,,16
499718,55,58,3,,17
499816,55,59,4,,17
499914,55,60,5,,17
500013,55,61,6,,18
500111,55,62,7,,18
500209,55,63,8,,18
500308,55,64,9,,19
500406,55,65,10,,19
500504,55,66,11,,19
500603,55,67,12,,20
500701,55,68,13,,20
500824,55,69,14,1,45
500922,55,70,15,1,45
501020,55,71,16,1,45
501118,55,72,17,1,45
501216,55,73,18,1,45
501314,55,74,19,1,45
501412,55,75,20,1,45
501510,55,76,21,1,45
501608,55,77,22,1,45
501706,55,78,23,1,45
501804,55,79,24,1,45
501902,55,80,25,1,45
502000,55,81,26,1,45
502098,55,82,27,1,45
502196,55,83,28,1,45
502294,55,84,29,1,45
502392,55,85,30,1,45
502490,55,86,31,1,45
502588,55,87,32,1,45
502686,55,88,33,1,45
502784,55,89,34,1,45
502882,55,90,35,1,45
502980,55,91,36,1,45
503078,55,92,37,1,45
503176,55,93,38,1,45
503274,55,94,39,1,45
503372,55,95,40,1,45
503470,55,96,41,1,45
503568,55,97,42,1,45
503666,55,98,43,1,45
503764,55,99,44,1,45
503829,56,0,-56,,12
503927,56,4,-52,,12
504026,56,5,-51,,13
504124,56,6,-50,,13
504222,56,7,-49,,13
504320,56,8,-48,,13
504418,56,9,-47,,13
504516,56,10,-46,,13
504614,56,11,-45,,13
504713,56,12,-44,,14
504811,56,13,-43,,14
504909,56,14,-42,,14
505007,56,15,-41,,14
505105,56,16,-40,,14
505203,56,17,-39,,14
505302,56,18,-38,,15
505400,56,19,-37,,15
505498,56,20,-36,,15
505596,56,21,-35,,15
505694,56,22,-34,,15
505792,56,23,-33,,15
505890,56,24,-32,,15
505988,56,25,-31,,15
506086,56,26,-30,,15
506184,56,27,-29,,15
506282,56,28,-28,,15
506380,56,29,-27,,15
506478,56,30,-26,,15
506576,56,31,-25,,15
506674,56,32,-24,,15
506773,56,33,-23,,16
506871,56,34,-22,,16
506969,56,35,-21,,16
507067,56,36,-20,,16
507165,56,37,-19,,16
507263,56,38,-18,,16
507361,56,39,-17,,16
507459,56,40,-16,,16
507557,56,41,-15,,16
507656,56,42,-14,,17
507754,56,43,-13,,17
507852,56,44,-12,,17
507950,56,45,-11,,17
508048,56,46,-10,,17
508145,56,47,-9,,16
508243,56,48,-8,,16
508341,56,49,-7,,16
508439,56,50,-6,,16
508537,56,51,-5,,16
508634,56,52,-4,,15
508732,56,53,-3,,15
508831,56,54,-2,,16
508929,56,55,-1,,16
509027,56,56,0,,16
509125,56,57,1,,16
509224,56,58,2,,17
509322,56,59,3,,17
509420,56,60,4,,17
509518,56,61,5,,17
509617,56,62,6,,18
509715,56,63,7,,18
509813,56,64,8,,18
509912,56,65,9,,19
510010,56,66,10,,19
510109,56,67,11,,20
510209,56,68,12,,22
510329,56,69,13,1,44
510427,56,70,14,1,44
510525,56,71,15,1,44
510623,56,72,16,1,44
510721,56,73,17,1,44
510819,56,74,18,1,44
510917,56,75,19,1,44
511015,56,76,20,1,44
511113,56,77,21,1,44
511211,56,78,22,1,44
511309,56,79,23,1,44
511407,56,80,24,1,44
511505,56,81,25,1,44
511603,56,82,26,1,44
511701,56,83,27,1,44
511799,56,84,28,1,44
511897,56,85,29,1,44
511995,56,86,30,1,44
512093,56,87,31,1,44
512191,56,88,32,1,44
512289,56,89,33,1,44
512387,56,90,34,1,44
512485,56,91,35,1,44
512583,56,92,36,1,44
512681,56,93,37,1,44
512779,56,94,38,1,44
512877,56,95,39,1,44
512975,56,96,40,1,44
513073,56,97,41,1,44
513171,56,98,42,1,44
513269,56,99,43,1,44
513335,57,0,-57,,12
513433,57,4,-53,,12
513531,57,5,-52,,12
513630,57,6,-51,,13
513728,57,7,-50,,13
513826,57,8,-49,,13
513924,57,9,-48,,13
514022,57,10,-47,,13
514120,57,11,-46,,13
514219,57,12,-45,,14
514317,57,13,-44,,14
514415,57,14,-43,,14
514513,57,15,-42,,14
514611,57,16,-41,,14
514709,57,17,-40,,14
514807,57,18,-39,,14
514906,57,19,-38,,15
515004,57,20,-37,,15
515102,57,21,-36,,15
515200,57,22,-35,,15
515298,57,23,-34,,15
515396,57,24,-33,,15
515494,57,25,-32,,15
515592,57,26,-31,,15
515690,57,27,-30,,15
515788,57,28,-29,,15
515886,57,29,-28,,15
515984,57,30,-27,,15
516082,57,31,-26,,15
516180,57,32,-25,,15
516278,57,33,-24,,15
516377,57,34,-23,,16
516475,57,35,-22,,16
516573,57,36,-21,,16
516671,57,37,-20,,16
516769,57,38,-19,,16
516867,57,39,-18,,16
516965,57,40,-17,,16
517063,57,41,-16,,16
517161,57,42,-15,,16
517259,57,43,-14,,16
517357,57,44,-13,,16
517455,57,45,-12,,16
517553,57,46,-11,,16
517651,57,47,-10,,16
517749,57,48,-9,,16
517846,57,49,-8,,15
517944,57,50,-7,,15
518042,57,51,-6,,15
518140,57,52,-5,,15
518238,57,53,-4,,15
518336,57,54,-3,,15
518435,57,55,-2,,16
518533,57,56,-1,,16
518631,57,57,0,,16
518729,57,58,1,,16
518828,57,59,2,,17
518926,57,60,3,,17
519024,57,61,4,,17
519122,57,62,5,,17
519221,57,63,6,,18
519319,57,64,7,,18
519418,57,65,8,,19
519516,57,66,9,,19
519616,57,67,10,,21
519736,57,68,11,1,43
519834,57,69,12,1,43
519932,57,70,13,1,43
520030,57,71,14,1,43
520128,57,72,15,1,43
520226,57,73,16,1,43
520324,57,74,17,1,43
520422,57,75,18,1,43
520520,57,76,19,1,43
520618,57,77,20,1,43
520716,57,78,21,1,43
520814,57,79,22,1,43
520912,57,80,23,1,43
521010,57,81,24,1,43
521108,57,82,25,1,43
521206,57,83,26,1,43
521304,57,84,27,1,43
521402,57,85,28,1,43
521500,57,86,29,1,43
521598,57,87,30,1,43
521696,57,88,31,1,43
521794,57,89,32,1,43
521892,57,90,33,1,43
521990,57,91,34,1,43
522088,57,92,35,1,43
522186,57,93,36,1,43
522284,57,94,37,1,43
522382,57,95,38,1,43
522480,57,96,39,1,43
522578,57,97,40,1,43
522676,57,98,41,1,43
522774,57,99,42,1,43
522841,58,0,-58,,12
522939,58,4,-54,,12
523038,58,5,-53,,13
523136,58,6,-52,,13
523234,58,7,-51,,13
523332,58,8,-50,,13
523430,58,9,-49,,13
523528,58,10,-48,,13
523627,58,11,-47,,14
523725,58,12,-46,,14
523823,58,13,-45,,14
523921,58,14,-44,,14
524019,58,15,-43,,14
524117,58,16,-42,,14
524215,58,17,-41,,14
524313,58,18,-40,,14
524411,58,19,-39,,14
524509,58,20,-38,,14
524607,58,21,-37,,14
524705,58,22,-36,,14
524803,58,23,-35,,14
524901,58,24,-34,,14
524999,58,25,-33,,14
525097,58,26,-32,,14
525195,58,27,-31,,14
525294,58,28,-30,,15
525392,58,29,-29,,15
525490,58,30,-28,,15
525588,58,31,-27,,15
525686,58,32,-26,,15
525784,58,33,-25,,15
525882,58,34,-24,,15
525980,58,35,-23,,15
526078,58,36,-22,,15
526177,58,37,-21,,16
526275,58,38,-20,,16
526373,58,39,-19,,16
526471,58,40,-18,,16
526569,58,41,-17,,16
526667,58,42,-16,,16
526765,58,43,-15,,16
526863,58,44,-14,,16
526961,58,45,-13,,16
527058,58,46,-12,,15
527156,58,47,-11,,15
527254,58,48,-10,,15
527352,58,49,-9,,15
527450,58,50,-8,,15
527548,58,51,-7,,15
527646,58,52,-6,,15
527744,58,53,-5,,15
527842,58,54,-4,,15
527940,58,55,-3,,15
528039,58,56,-2,,16
528137,58,57,-1,,16
528235,58,58,0,,16
528333,58,59,1,,16
528432,58,60,2,,17
528530,58,61,3,,17
528628,58,62,4,,17
528727,58,63,5,,18
528825,58,64,6,,18
528924,58,65,7,,19
529023,58,66,8,,20
529143,58,67,9,1,42
529241,58,68,10,1,42
529339,58,69,11,1,42
529437,58,70,12,1,42
529535,58,71,13,1,42
529633,58,72,14,1,42
529731,58,73,15,1,42
529829,58,74,16,1,42
529927,58,75,17,1,42
530025,58,76,18,1,42
530123,58,77,19,1,42
530221,58,78,20,1,42
530319,58,79,21,1,42
530417,58,80,22,1,42
530515,58,81,23,1,42
530613,58,82,24,1,42
530711,58,83,25,1,42
530809,58,84,26,1,42
530907,58,85,27,1,42
531005,58,86,28,1,42
531103,58,87,29,1,42
531201,58,88,30,1,42
531299,58,89,31,1,42
531397,58,90,32,1,42
531495,58,91,33,1,42
531593,58,92,34,1,42
531691,58,93,35,1,42
531789,58,94,36,1,42
531887,58,95,37,1,42
531985,58,96,38,1,42
532083,58,97,39,1,42
532181,58,98,40,1,42
532279,58,99,41,1,42
532347,59,0,-59,,12
532445,59,4,-55,,12
532544,59,5,-54,,13
532642,59,6,-53,,13
532740,59,7,-52,,13
532838,59,8,-51,,13
532936,59,9,-50,,13
533034,59,10,-49,,13
533132,59,11,-48,,13
533231,59,12,-47,,14
533329,59,13,-46,,14
533427,59,14,-45,,14
533525,59,15,-44,,14
533623,59,16,-43,,14
533721,59,17,-42,,14
533819,59,18,-41,,14
533917,59,19,-40,,14
534015,59,20,-39,,14
534113,59,21,-38,,14
534211,59,22,-37,,14
534309,59,23,-36,,14
534407,59,24,-35,,14
534505,59,25,-34,,14
534603,59,26,-33,,14
534701,59,27,-32,,14
534799,59,28,-31,,14
534897,59,29,-30,,14
534996,59,30,-29,,15
535094,59,31,-28,,15
535192,59,32,-27,,15
535290,59,33,-26,,15
535388,59,34,-25,,15
535486,59,35,-24,,15
535584,59,36,-23,,15
535682,59,37,-22,,15
535780,59,38,-21,,15
535878,59,39,-20,,15
535976,59,40,-19,,15
536074,59,41,-18,,15
536172,59,42,-17,,15
536270,59,43,-16,,15
536368,59,44,-15,,15
536466,59,45,-14,,15
536564,59,46,-13,,15
536662,59,47,-12,,15
536759,59,48,-11,,14
536857,59,49,-10,,14
536955,59,50,-9,,14
537053,59,51,-8,,14
537152,59,52,-7,,15
537250,59,53,-6,,15
537348,59,54,-5,,15
537446,59,55,-4,,15
537544,59,56,-3,,15
537643,59,57,-2,,16
537741,59,58,-1,,16
537839,59,59,0,,16
537937,59,60,1,,16
538036,59,61,2,,17
538134,59,62,3,,17
538232,59,63,4,,17
538331,59,64,5,,18
538431,59,65,6,,20
538550,59,66,7,1,41
538648,59,67,8,1,41
538746,59,68,9,1,41
538844,59,69,10,1,41
538942,59,70,11,1,41
539040,59,71,12,1,41
539138,59,72,13,1,41
539236,59,73,14,1,41
539334,59,74,15,1,41
539432,59,75,16,1,41
539530,59,76,17,1,41
539628,59,77,18,1,41
539726,59,78,19,1,41
539824,59,79,20,1,41
539922,59,80,21,1,41
540020,59,81,22,1,41
540118,59,82,23,1,41
540216,59,83,24,1,41
540314,59,84,25,1,41
540412,59,85,26,1,41
540510,59,86,27,1,41
540608,59,87,28,1,41
540706,59,88,29,1,41
540804,59,89,30,1,41
540902,59,90,31,1,41
541000,59,91,32,1,41
541098,59,92,33,1,41
541196,59,93,34,1,41
541294,59,94,35,1,41
541392,59,95,36,1,41
541490,59,96,37,1,41
541588,59,97,38,1,41
541686,59,98,39,1,41
541784,59,99,40,1,41
541853,60,0,-60,,12
541951,60,4,-56,,12
542050,60,5,-55,,13
542148,60,6,-54,,13
542246,60,7,-53,,13
542344,60,8,-52,,13
542442,60,9,-51,,13
542540,60,10,-50,,13
542638,60,11,-49,,13
542736,60,12,-48,,13
542835,60,13,-47,,14
542933,60,14,-46,,14
543031,60,15,-45,,14
543129,60,16,-44,,14
543227,60,17,-43,,14
543325,60,18,-42,,14
543423,60,19,-41,,14
543521,60,20,-40,,14
543619,60,21,-39,,14
543717,60,22,-38,,14
543815,60,23,-37,,14
543913,60,24,-36,,14
544011,60,25,-35,,14
544109,60,26,-34,,14
544207,60,27,-33,,14
544305,60,28,-32,,14
544403,60,29,-31,,14
544501,60,30,-30,,14
544599,60,31,-29,,14
544698,60,32,-28,,15
544796,60,33,-27,,15
544894,60,34,-26,,15
544992,60,35,-25,,15
545090,60,36,-24,,15
545188,60,37,-23,,15
545286,60,38,-22,,15
545384,60,39,-21,,15
545482,60,40,-20,,15
545580,60,41,-19,,15
545678,60,42,-18,,15
545776,60,43,-17,,15
545873,60,44,-16,,14
545971,60,45,-15,,14
546069,60,46,-14,,14
546167,60,47,-13,,14
546265,60,48,-12,,14
546363,60,49,-11,,14
546461,60,50,-10,,14
546559,60,51,-9,,14
546657,60,52,-8,,14
546756,60,53,-7,,15
546854,60,54,-6,,15
546952,60,55,-5,,15
547050,60,56,-4,,15
547148,60,57,-3,,15
547247,60,58,-2,,16
547345,60,59,-1,,16
547443,60,60,0,,16
547542,60,61,1,,17
547640,60,62,2,,17
547739,60,63,3,,18
547838,60,64,4,,19
547957,60,65,5,1,40
548055,60,66,6,1,40
548153,60,67,7,1,40
548251,60,68,8,1,40
548349,60,69,9,1,40
548447,60,70,10,1,40
548545,60,71,11,1,40
548643,60,72,12,1,40
548741,60,73,13,1,40
548839,60,74,14,1,40
548937,60,75,15,1,40
549035,60,76,16,1,40
549133,60,77,17,1,40
549231,60,78,18,1,40
549329,60,79,19,1,40
549427,60,80,20,1,40
549525,60,81,21,1,40
549623,60,82,22,1,40
549721,60,83,23,1,40
549819,60,84,24,1,40
549917,60,85,25,1,40
550015,60,86,26,1,40
550113,60,87,27,1,40
550211,60,88,28,1,40
550309,60,89,29,1,40
550407,60,90,30,1,40
550505,60,91,31,1,40
550603,60,92,32,1,40
550701,60,93,33,1,40
550799,60,94,34,1,40
550897,60,95,35,1,40
550995,60,96,36,1,40
551093,60,97,37,1,40
551191,60,98,38,1,40
551289,60,99,39,1,40
551359,61,0,-61,,12
551457,61,4,-57,,12
551556,61,5,-56,,13
551654,61,6,-55,,13
551752,61,7,-54,,13
551850,61,8,-53,,13
551948,61,9,-52,,13
552046,61,10,-51,,13
552144,61,11,-50,,13
552242,61,12,-49,,13
552340,61,13,-48,,13
552438,61,14,-47,,13
552536,61,15,-46,,13
552634,61,16,-45,,13
552732,61,17,-44,,13
552830,61,18,-43,,13
552928,61,19,-42,,13
553026,61,20,-41,,13
553124,61,21,-40,,13
553222,61,22,-39,,13
553320,61,23,-38,,13
553419,61,24,-37,,14
553517,61,25,-36,,14
553615,61,26,-35,,14
553713,61,27,-34,,14
553811,61,28,-33,,14
553909,61,29,-32,,14
554007,61,30,-31,,14
554105,61,31,-30,,14
554203,61,32,-29,,14
554301,61,33,-28,,14
554399,61,34,-27,,14
554497,61,35,-26,,14
554596,61,36,-25,,15
554694,61,37,-24,,15
554792,61,38,-23,,15
554890,61,39,-22,,15
554987,61,40,-21,,14
555085,61,41,-20,,14
555183,61,42,-19,,14
555281,61,43,-18,,14
555379,61,44,-17,,14
555477,61,45,-16,,14
555575,61,46,-15,,14
555672,61,47,-14,,13
555770,61,48,-13,,13
555869,61,49,-12,,14
555967,61,50,-11,,14
556065,61,51,-10,,14
556163,61,52,-9,,14
556261,61,53,-8,,14
556360,61,54,-7,,15
556458,61,55,-6,,15
556556,61,56,-5,,15
556654,61,57,-4,,15
556753,61,58,-3,,16
556851,61,59,-2,,16
556949,61,60,-1,,16
557048,61,61,0,,17
557146,61,62,1,,17
557246,61,63,2,,19
557364,61,64,3,1,39
557462,61,65,4,1,39
557560,61,66,5,1,39
557658,61,67,6,1,39
557756,61,68,7,1,39
557854,61,69,8,1,39
557952,61,70,9,1,39
558050,61,71,10,1,39
558148,61,72,11,1,39
558246,61,73,12,1,39
558344,61,74,13,1,39
558442,61,75,14,1,39
558540,61,76,15,1,39
558638,61,77,16,1,39
558736,61,78,17,1,39
558834,61,79,18,1,39
558932,61,80,19,1,39
559030,61,81,20,1,39
559128,61,82,21,1,39
559226,61,83,22,1,39
559324,61,84,23,1,39
559422,61,85,24,1,39
559520,61,86,25,1,39
559618,61,87,26,1,39
559716,61,88,27,1,39
559814,61,89,28,1,39
559912,61,90,29,1,39
560010,61,91,30,1,39
560108,61,92,31,1,39
560206,61,93,32,1,39
560304,61,94,33,1,39
560402,61,95,34,1,39
560500,61,96,35,1,39
560598,61,97,36,1,39
560696,61,98,37,1,39
560794,61,99,38,1,39
560865,62,0,-62,,12
560963,62,4,-58,,12
561061,62,5,-57,,12
561160,62,6,-56,,13
561258,62,7,-55,,13
561356,62,8,-54,,13
561454,62,9,-53,,13
561552,62,10,-52,,13
561650,62,11,-51,,13
561748,62,12,-50,,13
561846,62,13,-49,,13
561944,62,14,-48,,13
562042,62,15,-47,,13
562140,62,16,-46,,13
562238,62,17,-45,,13
562336,62,18,-44,,13
562434,62,19,-43,,13
562532,62,20,-42,,13
562630,62,21,-41,,13
562728,62,22,-40,,13
562826,62,23,-39,,13
562924,62,24,-38,,13
563022,62,25,-37,,13
563120,62,26,-36,,13
563219,62,27,-35,,14
563317,62,28,-34,,14
563415,62,29,-33,,14
563513,62,30,-32,,14
563611,62,31,-31,,14
563709,62,32,-30,,14
563807,62,33,-29,,14
563905,62,34,-28,,14
564003,62,35,-27,,14
564101,62,36,-26,,14
564199,62,37,-25,,14
564297,62,38,-24,,14
564395,62,39,-23,,14
564493,62,40,-22,,14
564591,62,41,-21,,14
564689,62,42,-20,,14
564786,62,43,-19,,13
564884,62,44,-18,,13
564982,62,45,-17,,13
565080,62,46,-16,,13
565178,62,47,-15,,13
565276,62,48,-14,,13
565374,62,49,-13,,13
565473,62,50,-12,,14
565571,62,51,-11,,14
565669,62,52,-10,,14
565767,62,53,-9,,14
565865,62,54,-8,,14
565964,62,55,-7,,15
566062,62,56,-6,,15
566160,62,57,-5,,15
566259,62,58,-4,,16
566357,62,59,-3,,16
566455,62,60,-2,,16
566554,62,61,-1,,17
566654,62,62,0,,19
566771,62,63,1,1,38
566869,62,64,2,1,38
566967,62,65,3,1,38
567065,62,66,4,1,38
567163,62,67,5,1,38
567261,62,68,6,1,38
567359,62,69,7,1,38
567457,62,70,8,1,38
567555,62,71,9,1,38
567653,62,72,10,1,38
567751,62,73,11,1,38
567849,62,74,12,1,38
567947,62,75,13,1,38
568045,62,76,14,1,38
568143,62,77,15,1,38
568241,62,78,16,1,38
568339,62,79,17,1,38
568437,62,80,18,1,38
568535,62,81,19,1,38
568633,62,82,20,1,38
568731,62,83,21,1,38
568829,62,84,22,1,38
568927,62,85,23,1,38
569025,62,86,24,1,38
569123,62,87,25,1,38
569221,62,88,26,1,38
569319,62,89,27,1,38
569417,62,90,28,1,38
569515,62,91,29,1,38
569613,62,92,30,1,38
569711,62,93,31,1,38
569809,62,94,32,1,38
569907,62,95,33,1,38
570005,62,96,34,1,38
570103,62,97,35,1,38
570201,62,98,36,1,38
570299,62,99,37,1,38
570371,63,0,-63,,12
570469,63,4,-59,,12
570567,63,5,-58,,12
570666,63,6,-57,,13
570764,63,7,-56,,13
570862,63,8,-55,,13
570960,63,9,-54,,13
571058,63,10,-53,,13
571156,63,11,-52,,13
571254,63,12,-51,,13
571352,63,13,-50,,13
571450,63,14,-49,,13
571548,63,15,-48,,13
571646,63,16,-47,,13
571744,63,17,-46,,13
571842,63,18,-45,,13
571940,63,19,-44,,13
572038,63,20,-43,,13
572136,63,21,-42,,13
572234,63,22,-41,,13
572332,63,23,-40,,13
572430,63,24,-39,,13
572528,63,25,-38,,13
572626,63,26,-37,,13
572724,63,27,-36,,13
572822,63,28,-35,,13
572920,63,29,-34,,13
573019,63,30,-33,,14
573117,63,31,-32,,14
573215,63,32,-31,,14
573313,63,33,-30,,14
573411,63,34,-29,,14
573509,63,35,-28,,14
573607,63,36,-27,,14
573705,63,37,-26,,14
573803,63,38,-25,,14
573900,63,39,-24,,13
573998,63,40,-23,,13
574096,63,41,-22,,13
574194,63,42,-21,,13
